CGPA,Aptitude_Score,Projects_Count,Certifications_Count,Python_Skill,Java_Skill,SQL_Skill,DSA_Skill,Web_Development_Skill,Cloud_Skill,ML_Skill,Cybersecurity_Skill,Communication_Skill,Problem_Solving_Skill,Confidence_Level,Placement_Score
7.72,66.8,2,2,5.9,4.3,3.8,6.6,5.4,4.6,6.0,5.2,6.7,5.1,4.6,59.6
6.56,70.5,3,2,5.9,5.8,4.5,5.2,7.1,7.2,5.7,7.0,6.4,5.0,7.4,61.0
8.59,79.3,5,4,9.8,6.9,8.0,7.3,8.7,9.0,8.8,9.1,7.3,8.1,6.7,82.2
5.38,35.6,0,1,2.1,4.8,3.6,3.9,2.1,4.8,4.5,4.9,2.7,3.0,2.9,34.5
5.3,27.4,2,1,0.3,0.9,2.1,0.6,0.2,3.1,2.4,3.2,2.5,2.3,0.6,26.7
8.85,99.6,9,3,7.7,8.9,9.8,8.1,9.4,10.0,9.0,9.0,10.0,8.6,9.7,91.6
9.6,93.9,6,5,10.0,9.0,9.8,10.0,9.9,7.4,9.3,7.7,9.0,9.4,9.0,95.3
7.8,53.4,2,2,5.3,5.1,7.0,6.2,6.1,5.8,7.9,5.1,5.3,6.5,5.1,59.0
6.79,51.7,4,2,8.1,5.7,5.1,6.0,4.9,7.6,5.4,7.2,5.2,7.1,5.5,63.1
7.04,72.7,3,1,2.9,2.8,4.9,5.8,3.1,3.5,6.2,3.6,4.7,3.6,5.0,55.7
7.32,70.2,3,1,4.4,4.6,4.8,7.2,7.2,5.1,5.7,4.1,4.6,4.9,5.9,59.9
4.71,32.0,2,1,2.4,3.1,5.0,4.9,3.9,4.1,3.9,1.5,4.1,2.6,2.3,38.4
6.92,51.4,4,1,3.5,5.1,5.0,3.9,4.5,6.3,4.3,4.8,3.2,4.1,4.0,49.6
7.95,77.3,5,2,5.8,6.7,6.1,8.3,7.1,8.8,5.9,6.4,6.5,6.3,8.0,76.4
9.21,97.0,9,3,9.3,10.0,8.5,8.7,10.0,10.0,8.7,10.0,10.0,10.0,8.7,93.3
8.75,85.2,3,3,8.9,7.7,5.6,8.0,8.2,7.2,7.4,7.6,8.5,6.6,8.2,78.3
5.76,42.3,2,0,3.6,4.1,1.5,4.8,2.7,1.6,3.2,2.6,3.3,2.9,4.0,38.9
8.51,76.6,5,2,7.4,10.0,6.3,9.1,8.2,9.6,7.0,6.9,9.5,7.6,9.0,83.3
6.68,50.3,2,2,5.0,6.3,6.9,5.2,4.0,6.6,4.4,6.2,6.1,5.9,5.4,55.2
7.52,54.9,3,2,6.0,5.4,6.2,8.5,5.8,8.3,5.5,4.6,5.6,6.2,5.6,65.3
6.29,45.3,2,0,1.9,3.3,2.1,4.1,3.8,3.5,3.4,1.9,4.0,4.5,2.1,39.1
5.88,28.2,1,1,3.5,4.5,2.9,3.4,2.5,1.0,3.3,1.8,3.1,2.2,3.7,34.0
8.2,87.9,4,3,6.0,7.5,5.0,6.0,7.9,5.7,5.2,7.8,7.2,6.4,6.8,73.0
7.64,72.6,2,2,4.4,5.5,6.0,7.4,5.6,4.3,6.5,3.5,6.3,4.1,6.6,62.0
4.43,34.3,2,0,3.9,3.7,5.0,1.8,4.1,2.1,2.3,2.4,3.3,2.2,3.8,32.4
4.78,35.1,0,1,2.1,1.9,4.2,4.2,2.2,4.3,3.6,4.9,4.4,2.2,4.0,34.2
7.58,62.7,3,1,5.5,6.1,6.3,7.4,6.6,7.6,5.5,5.9,7.1,6.2,6.8,67.2
8.35,78.6,5,4,6.4,7.8,6.0,6.8,7.8,8.1,5.7,9.2,6.9,7.9,5.9,78.8
8.12,75.8,5,2,5.7,8.9,8.4,6.6,8.5,6.2,8.6,6.3,8.4,7.9,8.9,78.1
7.19,54.9,2,1,5.4,4.7,4.3,6.3,2.6,3.3,3.9,5.3,5.2,5.8,4.3,53.6
7.75,61.1,3,1,4.5,4.8,6.0,4.6,5.8,6.3,6.9,7.1,6.4,6.5,5.2,59.2
5.0,40.2,0,0,1.0,1.2,2.6,1.8,3.2,3.3,3.9,3.2,2.1,2.3,3.5,28.4
7.42,56.3,3,1,4.3,4.5,3.8,5.6,7.1,6.2,6.6,5.4,6.4,5.1,4.8,57.9
9.37,94.0,5,6,10.0,9.4,9.0,6.6,8.7,8.9,6.9,7.6,7.4,9.0,8.5,86.7
6.76,55.3,2,1,5.0,4.2,2.7,2.4,3.7,4.6,4.8,4.5,5.1,4.1,2.8,46.4
5.77,41.4,1,0,2.3,3.7,3.6,3.5,4.9,3.3,2.7,5.0,2.8,4.6,2.8,38.5
5.09,39.7,0,1,3.2,2.5,2.8,2.9,1.3,4.1,0.4,0.5,2.7,1.0,1.8,27.8
8.14,77.7,5,2,5.8,7.5,6.2,8.0,8.3,7.4,6.3,8.2,6.7,7.7,7.2,77.3
9.08,89.2,7,5,10.0,9.4,7.5,8.0,9.8,9.4,8.5,10.0,8.1,8.8,9.8,91.0
8.09,78.0,6,2,6.7,5.5,7.6,6.0,5.7,8.3,5.3,7.3,8.2,7.8,7.1,77.0
8.49,75.2,4,4,6.9,8.1,7.4,6.1,8.3,7.8,6.7,7.3,7.0,6.7,7.7,74.8
4.93,26.3,0,0,3.6,3.9,5.0,2.1,4.0,3.6,3.5,2.0,1.6,2.7,2.5,25.4
5.26,32.1,2,0,4.4,2.0,3.7,3.8,1.9,3.0,3.2,3.7,2.0,3.8,3.6,34.9
4.97,28.5,2,1,1.8,2.5,3.5,1.5,3.4,0.7,1.7,1.4,0.8,1.1,1.3,24.7
9.05,91.5,5,3,9.5,8.5,8.7,8.0,10.0,8.0,8.3,6.8,9.3,9.2,7.4,86.8
7.77,60.5,2,2,4.9,5.8,5.6,6.1,6.5,6.6,6.2,3.6,6.2,6.6,4.7,59.5
4.16,44.7,0,0,0.5,0.3,0.8,3.6,1.3,0.6,0.4,2.9,3.3,1.5,3.4,27.9
6.73,72.3,3,1,5.3,7.0,3.6,3.5,3.4,3.9,6.5,6.2,5.3,4.8,5.6,55.0
5.52,37.1,1,1,2.8,4.2,1.5,5.3,1.5,3.0,4.0,4.3,3.3,2.8,4.7,39.8
8.51,83.8,5,2,6.4,6.5,8.8,9.3,8.3,7.3,9.0,7.2,9.0,8.5,9.5,84.9
8.37,84.2,3,2,9.4,7.2,8.0,8.0,9.5,9.1,9.3,8.9,8.4,8.7,7.6,81.6
7.4,62.9,3,1,6.3,8.6,6.4,8.7,6.7,6.0,7.4,5.7,6.1,7.0,6.3,68.1
5.62,35.3,1,1,1.1,1.7,3.1,2.3,1.5,3.0,3.2,2.1,3.0,1.2,2.6,30.6
7.17,67.3,2,2,4.7,5.7,5.6,5.5,7.7,7.5,5.1,5.4,7.9,6.2,6.3,63.4
7.78,56.0,4,1,4.9,5.2,6.1,6.5,5.3,5.0,8.0,7.6,4.9,4.8,6.0,61.1
4.63,46.3,0,1,0.4,0.4,2.2,3.2,1.7,0.0,0.0,2.2,0.6,1.3,2.1,24.7
8.64,80.4,6,2,6.6,6.4,8.5,7.2,8.6,8.5,8.3,9.9,9.1,8.9,6.5,83.1
5.42,35.9,0,1,2.1,4.2,2.1,2.3,1.9,0.5,3.2,1.8,1.8,1.4,2.4,28.2
6.84,61.6,2,1,6.1,4.7,2.7,4.3,4.9,4.1,5.9,3.8,4.5,3.0,4.8,50.0
5.09,28.8,1,0,1.1,3.3,3.9,2.0,3.3,2.6,3.2,3.1,3.0,1.4,1.5,28.1
4.64,24.1,1,0,2.4,2.0,0.6,1.7,0.8,2.8,0.6,2.7,3.1,0.4,2.4,23.9
8.64,89.6,5,4,8.4,9.4,9.2,7.8,9.0,7.5,8.9,10.0,8.3,7.1,8.2,85.4
7.71,66.0,3,1,4.0,5.0,4.9,6.5,5.8,3.9,3.3,4.9,3.6,5.2,6.0,56.7
8.25,81.9,4,4,8.5,5.4,6.3,5.2,7.3,7.4,7.1,6.9,5.3,7.7,6.5,73.3
7.21,52.3,2,2,7.1,5.5,7.0,5.8,4.6,7.1,7.3,5.9,5.6,7.8,7.7,60.9
6.84,71.0,2,1,4.5,6.2,6.7,7.0,7.6,6.9,4.5,6.6,6.4,6.5,7.0,63.4
8.63,75.8,5,2,6.6,9.7,8.3,6.6,7.9,8.6,7.4,6.0,9.3,9.4,7.2,81.3
5.88,27.6,2,0,2.9,4.6,2.6,2.6,4.7,5.0,2.4,4.4,3.0,4.9,2.5,35.9
8.71,77.5,4,2,8.9,9.4,8.2,8.0,8.0,9.1,7.7,7.8,9.1,9.5,8.6,80.5
4.59,24.9,1,1,2.0,0.0,0.7,0.9,0.0,0.6,0.4,2.1,0.0,1.3,1.9,18.0
4.33,46.6,0,0,0.5,0.1,1.5,0.1,1.2,3.7,2.7,2.7,2.2,1.7,3.0,22.3
6.5,54.1,3,2,5.7,5.7,7.0,6.0,5.7,3.6,3.2,4.8,6.3,4.1,3.6,54.8
7.88,81.2,6,2,8.8,8.8,8.6,6.8,8.5,6.7,8.3,7.0,6.6,7.4,9.3,79.0
7.04,54.2,4,1,7.3,5.7,5.9,6.4,5.1,8.4,8.9,6.0,7.7,7.0,5.8,65.4
6.89,50.9,2,2,5.7,5.8,5.2,4.3,4.2,4.0,7.7,6.8,5.0,6.6,5.4,55.4
6.71,74.0,2,1,7.7,6.1,4.6,5.8,6.7,5.9,6.8,7.4,7.5,6.8,5.7,62.9
5.57,44.9,1,0,2.4,2.8,3.0,2.4,1.8,1.6,2.9,1.1,3.4,3.5,0.7,32.4
7.44,65.5,3,1,5.6,2.6,3.4,2.5,5.7,3.6,4.6,2.9,3.2,4.0,5.5,48.6
8.22,82.8,6,4,5.6,7.6,7.6,7.6,6.1,7.6,4.7,7.8,5.5,6.7,5.2,78.3
6.79,63.3,3,2,7.5,7.6,7.9,6.0,6.0,5.0,7.0,8.7,5.9,6.0,7.9,65.3
6.56,65.6,2,2,3.3,6.2,3.0,5.5,4.9,5.0,4.0,3.6,5.9,4.1,5.1,52.9
8.96,99.3,6,3,6.8,6.4,8.1,9.2,8.4,10.0,6.4,9.7,8.2,8.4,7.1,88.3
8.3,86.5,3,4,7.3,8.1,7.4,9.1,7.2,6.3,5.6,5.8,7.8,8.8,6.6,80.0
8.67,82.8,6,3,8.5,6.1,6.6,8.5,6.2,8.0,8.5,7.7,7.4,8.7,7.0,83.5
6.81,67.8,2,2,7.8,5.0,6.0,7.2,6.4,7.2,5.2,6.0,6.2,6.2,6.7,64.4
7.54,58.5,3,2,6.1,5.1,8.1,5.9,5.4,7.1,5.1,7.3,5.8,5.4,6.3,62.3
6.55,58.1,3,2,4.4,5.0,5.9,6.4,5.8,6.2,4.9,6.0,5.1,5.8,4.7,56.2
7.85,87.8,4,4,5.7,6.5,5.6,7.6,5.3,6.6,7.1,7.9,5.5,5.8,8.1,74.9
7.09,51.0,3,1,7.9,7.9,5.7,5.1,4.6,5.0,5.3,6.5,6.3,4.9,4.7,54.9
5.03,48.0,1,0,3.3,1.4,2.4,2.4,4.3,4.8,2.7,2.5,1.6,1.6,2.0,31.0
5.86,41.7,1,0,0.2,0.9,0.6,2.4,2.0,2.1,0.0,1.3,0.1,2.4,1.4,26.6
7.23,54.3,3,1,2.6,3.7,5.2,3.4,2.9,5.2,3.2,5.6,3.1,5.0,3.5,48.2
8.9,99.5,8,4,8.0,8.2,8.4,7.4,10.0,7.6,10.0,8.3,10.0,10.0,8.2,91.7
6.99,53.8,4,2,7.1,7.4,6.7,5.6,7.8,7.1,6.1,4.9,6.0,7.4,6.8,64.5
8.67,88.4,4,3,6.8,6.9,6.4,6.6,9.7,10.0,7.2,7.3,7.2,8.0,7.0,78.4
9.54,99.9,6,4,9.3,10.0,8.1,10.0,9.7,8.8,10.0,10.0,9.9,10.0,10.0,98.0
6.97,71.1,2,1,4.3,6.4,3.9,5.5,5.8,3.0,3.8,5.4,4.0,5.7,5.7,53.6
6.61,68.1,4,2,4.6,4.4,3.0,6.0,6.3,5.5,5.6,4.4,5.6,4.4,4.5,58.5
5.4,29.4,1,1,0.0,2.0,2.1,0.5,0.7,0.0,0.0,2.8,1.4,1.3,0.5,21.8
7.97,77.8,4,4,8.5,9.0,6.2,8.4,5.9,5.5,5.9,7.7,7.3,7.3,8.8,79.3
9.14,90.5,7,3,10.0,9.2,10.0,9.7,8.7,10.0,10.0,8.3,8.3,10.0,10.0,93.4
9.78,95.2,4,5,7.9,8.8,7.3,10.0,10.0,9.1,10.0,7.9,9.1,8.5,8.9,92.6
8.48,88.2,6,2,5.1,7.9,7.5,6.1,5.5,6.2,8.0,7.7,7.7,6.9,8.4,75.2
6.58,56.6,3,1,6.1,6.0,6.6,5.6,5.0,5.0,6.0,3.7,5.4,4.6,3.9,53.5
7.83,83.9,5,3,5.9,5.7,7.1,7.4,5.8,9.2,8.4,7.6,9.0,8.2,8.7,82.1
9.34,96.4,6,5,10.0,10.0,10.0,9.8,10.0,9.3,8.1,10.0,8.6,10.0,9.7,97.7
6.51,54.9,3,2,5.6,6.3,4.6,4.8,6.1,4.7,6.2,5.0,6.9,5.8,6.9,57.5
7.84,84.9,6,2,7.4,7.6,7.5,8.3,5.8,7.6,7.3,9.0,6.0,6.3,6.2,77.9
7.99,76.0,6,4,6.8,7.5,9.3,10.0,9.1,8.0,6.7,8.6,8.9,9.9,8.7,88.1
7.17,74.5,2,1,5.7,5.8,4.1,6.4,7.7,5.2,4.2,7.7,7.5,5.3,5.6,61.5
5.44,24.6,0,0,1.4,0.6,2.0,3.0,2.5,0.2,3.1,4.0,2.1,2.6,3.3,28.5
8.3,81.6,3,2,7.3,7.0,6.6,8.3,7.9,7.7,7.5,7.9,7.0,7.3,8.5,73.7
5.3,34.2,1,1,0.0,1.8,1.4,1.8,3.2,1.0,2.6,0.7,1.8,2.2,2.6,28.1
8.77,79.3,6,3,8.5,7.5,4.9,6.0,6.5,5.4,5.9,8.2,5.8,6.9,7.2,76.6
5.24,27.9,1,0,2.5,2.9,4.5,3.9,1.4,3.4,2.9,2.3,4.1,2.8,4.1,34.1
6.59,73.3,2,2,5.7,6.5,5.0,4.8,7.0,3.3,4.0,5.8,5.9,3.7,5.2,56.1
7.02,57.4,4,2,7.0,5.5,6.2,5.1,7.5,5.2,5.0,4.1,4.6,5.2,5.8,59.3
8.6,79.0,6,2,5.0,5.5,8.5,5.7,6.4,8.4,7.6,7.7,7.7,5.6,7.2,74.9
7.82,83.2,5,3,6.7,8.9,7.5,6.6,8.5,9.9,8.1,10.0,8.9,9.4,8.0,82.7
8.8,85.9,6,2,6.4,8.7,5.6,5.6,5.2,7.5,5.6,7.1,7.9,8.2,5.9,77.4
8.13,76.7,4,3,9.2,6.4,7.3,7.7,9.5,7.2,9.8,8.9,9.6,9.2,9.3,82.3
7.57,57.6,2,1,3.8,5.9,3.5,4.9,5.1,6.2,4.8,5.6,6.1,6.6,6.2,55.4
6.73,52.5,4,2,4.7,4.3,5.4,5.4,5.1,5.1,2.8,4.6,3.3,3.3,4.7,52.9
7.71,52.2,3,2,6.4,6.3,4.0,6.2,3.8,6.3,6.3,4.8,5.4,5.8,4.2,57.7
6.33,47.3,0,1,2.5,4.2,4.0,3.8,2.0,1.9,3.5,4.3,2.8,2.3,2.6,35.3
7.45,58.4,4,1,3.0,3.2,6.3,5.5,5.5,5.8,3.3,5.5,4.9,5.5,5.0,59.4
7.59,68.9,4,2,5.5,6.0,6.9,7.1,5.7,4.5,4.3,5.9,5.1,6.7,4.2,65.4
6.32,39.5,2,1,3.9,4.0,1.8,2.1,1.3,1.0,2.3,2.7,2.6,2.2,1.1,33.5
5.11,21.5,1,1,2.7,0.8,4.1,3.0,1.1,1.4,4.5,0.8,3.5,2.6,2.5,30.3
6.05,30.8,0,0,3.5,3.4,3.2,3.8,4.2,3.3,3.2,1.9,1.5,1.3,2.9,29.5
7.6,57.3,3,1,4.7,3.6,3.5,3.9,6.3,2.6,6.2,3.6,5.6,5.4,4.0,52.8
7.96,88.4,4,4,7.8,7.6,6.4,8.4,6.9,5.3,6.0,8.1,6.6,8.2,6.6,79.2
5.26,46.0,2,0,2.3,1.8,2.8,0.0,3.3,1.6,0.0,0.0,2.7,1.0,2.1,27.1
7.62,72.9,2,1,5.0,8.9,5.2,7.1,7.3,8.7,5.4,6.3,8.0,6.4,6.9,66.1
7.1,72.2,3,1,3.8,5.2,3.5,6.6,3.8,6.1,4.5,4.7,5.7,4.1,5.4,56.8
5.43,39.1,0,0,4.1,2.2,1.5,0.8,3.7,3.9,2.9,2.0,1.3,2.1,2.1,26.2
8.45,79.1,6,2,9.0,7.2,9.1,7.7,8.6,9.2,7.7,9.2,8.5,9.7,9.3,84.6
5.73,37.2,0,1,4.3,2.6,2.7,4.6,2.6,3.1,5.2,2.2,3.7,4.4,4.8,40.6
7.37,53.2,2,1,6.7,7.5,8.1,5.1,7.8,6.8,5.6,5.7,7.8,7.1,6.9,62.5
7.45,57.2,3,2,6.8,5.6,5.0,4.9,5.7,6.9,7.3,7.8,5.0,6.1,7.7,60.9
8.01,82.5,6,2,6.4,5.5,5.4,5.7,7.7,7.6,8.6,7.2,7.9,8.1,6.3,76.4
5.16,28.0,2,1,2.7,2.5,3.5,4.3,4.0,3.9,3.8,3.8,4.3,4.0,2.0,36.6
4.25,20.3,2,1,4.6,3.2,1.0,3.5,1.9,0.7,3.8,0.8,2.8,2.2,2.6,28.6
7.63,66.5,3,2,5.9,5.3,5.9,3.8,7.0,5.9,6.0,4.1,6.5,4.8,5.5,57.6
4.11,41.6,2,0,0.6,0.5,1.7,3.5,3.0,0.7,3.0,0.8,0.9,1.0,2.8,27.6
7.49,74.8,2,2,5.5,7.3,4.8,6.8,6.5,7.6,4.2,4.3,6.0,5.0,7.4,66.2
5.22,30.9,0,1,3.1,2.4,4.0,1.4,2.2,3.2,3.8,0.9,3.4,4.3,3.2,28.7
4.8,46.0,1,0,3.2,0.4,0.0,1.4,1.4,0.3,0.0,2.3,3.2,2.5,3.0,28.6
6.4,24.3,1,1,1.9,1.9,2.6,4.4,1.5,3.1,2.0,2.2,1.5,3.3,4.0,33.3
9.02,98.5,4,6,8.9,9.1,8.0,10.0,9.4,9.3,10.0,10.0,8.3,8.1,9.5,92.1
7.27,52.2,3,2,5.9,6.2,4.2,6.4,5.2,3.4,5.7,4.9,4.6,4.0,4.3,55.8
8.49,78.7,5,4,7.9,7.6,4.8,4.9,5.9,5.7,6.2,5.5,7.2,7.7,6.0,72.9
4.29,38.5,1,1,3.9,2.9,3.0,2.4,1.0,0.9,1.6,2.8,3.4,2.4,3.4,32.1
4.09,47.4,0,1,2.1,3.3,1.7,4.6,2.6,2.1,3.1,5.1,4.8,3.6,3.0,37.9
4.64,34.4,0,0,2.1,1.9,3.1,2.6,0.2,2.7,3.4,1.3,2.1,2.6,0.6,25.4
8.25,80.1,6,4,7.7,6.6,8.5,7.4,6.0,5.8,6.5,7.4,5.5,5.5,7.8,78.5
5.67,36.3,0,0,2.3,4.1,4.8,4.3,2.2,3.0,4.4,3.8,3.5,3.0,3.6,35.0
8.58,79.9,4,4,8.9,8.5,7.2,8.9,7.1,8.5,6.4,7.3,7.9,6.6,7.0,79.3
8.63,79.4,5,3,8.6,7.0,10.0,8.4,9.1,7.5,8.2,9.4,8.6,8.1,7.3,84.4
7.19,70.3,4,1,6.7,7.1,6.4,4.5,7.1,7.6,6.3,5.1,5.9,5.4,7.5,64.3
7.32,68.4,3,1,4.4,6.7,4.7,3.3,3.7,6.9,5.3,5.8,4.0,6.6,4.2,55.6
6.49,28.4,1,1,1.6,2.9,4.0,1.6,1.9,1.5,3.7,4.1,2.2,2.8,2.5,31.7
8.77,81.6,3,2,8.9,7.5,8.9,8.5,9.5,8.0,9.2,9.2,8.7,6.9,7.7,79.8
6.57,50.6,2,2,4.8,5.4,5.7,5.9,6.0,6.7,5.8,5.8,4.4,4.2,6.0,54.2
6.12,41.8,0,0,4.0,4.6,3.8,4.3,2.5,4.4,4.5,3.1,4.8,3.6,2.9,35.8
7.71,54.3,4,2,7.2,5.9,5.4,6.0,4.2,6.4,7.1,4.1,5.6,6.8,6.9,62.5
7.42,52.5,4,2,5.3,2.1,2.4,3.1,3.4,5.0,3.8,2.3,3.0,4.7,3.0,48.8
6.57,60.2,3,2,4.2,4.1,3.0,5.0,5.0,2.8,6.0,5.3,3.7,5.0,3.3,53.5
6.71,68.4,3,1,4.9,3.4,6.4,3.3,6.0,3.6,5.1,3.7,6.0,6.1,4.0,55.4
6.61,59.8,2,1,5.2,5.5,6.7,5.0,8.0,4.8,7.8,6.0,6.9,6.0,7.4,57.5
6.87,66.0,4,2,4.0,5.8,5.7,4.7,5.7,3.5,3.3,6.6,5.4,3.9,4.2,57.6
8.25,85.1,3,2,8.0,6.4,7.0,6.6,8.3,6.2,6.9,7.0,7.6,5.8,7.5,69.5
9.4,96.6,6,4,7.4,9.9,8.4,7.7,9.7,9.9,8.5,8.9,9.7,8.8,10.0,92.6
7.07,51.7,4,1,3.7,5.3,4.1,7.1,6.7,3.8,5.1,4.6,5.9,6.5,5.1,59.9
6.52,64.4,3,2,6.0,5.9,4.8,4.8,6.7,6.3,5.1,3.3,3.9,5.1,5.4,57.6
7.9,87.3,5,3,5.1,8.5,6.4,8.8,7.9,6.1,6.2,6.1,6.4,7.8,7.7,79.1
6.56,57.7,4,1,6.4,6.3,5.2,4.2,4.3,4.8,3.2,4.2,6.3,3.5,4.3,52.7
7.32,52.6,2,2,7.1,6.6,4.9,6.9,6.6,4.0,5.6,5.8,5.0,4.8,7.1,60.1
9.89,97.5,5,6,10.0,9.8,7.8,9.9,10.0,8.3,7.7,8.7,9.6,7.9,8.7,93.4
5.05,46.9,2,0,5.0,3.2,2.0,2.8,5.7,3.8,4.2,3.3,3.4,3.9,3.4,38.2
8.1,84.9,4,3,5.6,5.4,6.1,7.5,5.1,8.4,8.3,5.1,8.0,7.0,6.4,74.4
8.06,85.4,3,3,6.9,6.0,6.4,5.9,7.3,7.8,8.3,7.0,6.3,5.8,6.3,71.1
8.03,82.9,6,3,6.4,6.9,8.7,9.1,9.0,9.1,9.0,6.2,8.7,8.0,6.9,83.2
7.83,88.1,3,4,5.8,7.6,8.0,6.4,6.7,5.5,7.6,5.3,8.2,5.3,6.7,74.2
7.08,64.3,3,1,5.5,4.9,7.2,6.2,4.4,7.0,5.5,6.0,5.2,5.4,5.1,57.9
8.03,78.6,6,3,5.5,5.8,6.6,7.0,7.7,8.2,8.3,7.8,8.1,7.6,6.3,77.5
7.47,69.3,3,1,4.4,6.0,5.3,5.9,7.5,5.5,7.5,3.6,5.0,4.3,4.8,57.9
7.83,82.8,4,2,7.7,8.7,8.3,6.9,6.8,5.7,7.3,9.2,6.5,7.1,8.5,74.7
6.81,66.8,4,2,5.3,4.6,4.3,4.0,5.8,4.8,5.4,2.9,3.1,5.5,3.4,55.2
9.48,95.8,6,5,6.8,9.0,10.0,7.3,6.4,7.1,7.4,9.4,8.5,7.5,7.9,87.9
6.53,53.4,3,2,4.7,5.3,6.9,7.2,6.1,4.9,4.5,6.7,5.5,5.1,5.1,58.2
7.82,83.4,6,3,7.9,5.8,5.6,8.0,8.3,6.9,8.3,5.6,7.5,7.3,6.4,79.3
7.54,64.8,2,1,5.9,4.3,4.8,3.5,3.3,4.3,2.9,4.1,5.5,5.2,5.6,51.8
8.81,95.5,5,6,8.3,9.5,9.4,7.8,8.6,10.0,8.3,9.3,7.5,9.8,8.8,90.0
6.21,39.5,2,0,2.1,0.5,2.9,2.0,0.8,0.0,2.1,1.0,2.9,2.1,0.2,28.1
5.93,45.2,1,1,1.6,1.2,4.2,4.5,3.8,3.1,3.2,2.7,4.3,3.3,3.9,40.4
9.82,92.6,5,6,8.3,6.8,8.2,8.3,7.8,10.0,6.5,8.9,7.9,7.0,8.4,89.3
6.87,54.2,2,1,7.0,5.3,5.4,3.1,4.4,4.9,5.5,5.6,6.1,5.2,4.1,49.6
6.87,63.3,2,1,3.5,4.5,5.6,2.5,2.6,5.3,3.3,4.4,4.4,3.8,3.2,45.8
5.44,32.7,0,1,2.6,2.7,1.4,2.0,4.5,4.2,3.5,2.8,1.6,1.2,2.8,27.7
6.86,70.2,3,2,5.9,3.1,3.8,6.4,4.2,4.4,6.0,4.2,5.0,4.0,3.7,58.2
8.37,86.4,3,3,8.8,5.7,5.2,5.4,6.6,5.0,7.4,8.7,6.0,6.7,5.4,72.3
7.04,56.8,2,2,5.6,3.5,5.5,3.5,5.3,6.1,4.8,5.4,5.9,5.3,3.7,50.7
8.0,86.1,6,2,7.2,7.4,6.8,8.4,8.7,6.7,7.2,6.4,9.0,8.5,6.6,82.2
8.45,89.3,3,2,6.8,7.0,7.3,4.8,6.9,8.4,7.3,7.1,5.9,6.0,6.3,68.9
4.06,46.1,2,1,3.2,2.5,3.4,1.5,1.2,2.6,4.2,2.7,2.1,1.9,4.0,32.0
9.3,98.2,9,5,9.2,8.9,10.0,10.0,7.0,8.6,9.3,8.5,8.4,7.8,10.0,94.4
7.64,64.6,3,2,7.1,4.3,6.8,4.3,7.5,5.3,5.2,6.1,4.7,6.3,6.8,59.9
7.97,88.5,6,4,7.2,6.6,7.0,7.0,6.7,8.7,8.4,8.4,8.3,6.8,7.3,80.4
4.67,43.1,2,0,3.7,4.2,4.2,2.9,4.4,5.3,3.3,3.2,3.2,3.7,4.1,37.3
7.43,71.5,2,2,5.1,5.6,5.2,5.4,2.8,3.2,5.3,6.4,3.3,3.0,3.4,54.6
9.0,94.0,7,6,9.8,9.7,8.4,7.8,8.9,10.0,10.0,10.0,9.6,10.0,10.0,94.7
8.23,79.1,3,2,7.3,7.9,8.3,5.4,6.4,6.5,8.9,6.2,8.4,7.0,8.5,72.1
6.25,47.9,2,1,5.2,3.5,2.0,2.4,3.4,3.7,2.3,5.0,5.1,5.4,5.3,43.1
8.19,85.3,4,3,7.7,5.4,8.3,5.4,6.5,5.5,8.1,8.5,7.2,6.9,7.7,72.5
8.45,86.2,6,4,10.0,8.5,8.9,6.5,6.4,7.1,10.0,8.8,8.9,8.9,9.0,86.2
9.72,95.5,5,6,8.8,8.7,7.7,8.6,8.2,10.0,10.0,8.0,10.0,7.9,9.7,90.4
8.28,89.0,6,2,6.6,7.1,8.1,7.2,9.5,6.3,9.6,6.7,7.2,8.2,6.6,78.4
4.65,36.1,2,0,4.4,5.7,2.4,4.0,2.7,2.2,4.3,2.6,4.2,3.9,3.6,37.2
7.45,52.2,2,2,5.5,4.4,7.2,6.3,4.8,5.4,7.0,7.5,7.0,5.7,6.8,61.2
4.31,26.1,2,1,1.3,3.6,3.2,0.5,3.2,0.6,0.4,2.8,1.6,2.7,1.7,24.0
6.84,58.6,4,2,3.4,5.0,7.0,6.1,5.9,3.3,5.4,6.0,5.7,5.0,3.9,59.7
9.32,88.3,7,4,10.0,8.1,9.9,10.0,9.9,9.6,9.9,8.0,9.2,10.0,9.8,95.1
8.02,76.5,4,4,7.7,6.4,7.3,10.0,8.4,8.5,9.9,7.3,7.1,7.7,9.3,85.4
9.34,88.1,4,6,7.3,6.3,9.3,7.9,8.9,8.3,6.6,9.0,8.1,7.4,6.9,82.9
7.82,87.5,3,2,6.7,8.0,7.0,4.8,6.6,7.3,5.9,7.5,6.6,7.5,5.6,67.6
4.37,43.9,0,1,2.0,2.1,1.8,1.5,3.1,0.0,0.9,0.0,2.2,0.0,1.4,23.0
6.92,66.1,3,2,7.4,8.2,7.0,6.1,5.1,5.8,6.2,8.1,6.9,6.2,5.9,64.1
5.73,39.4,0,0,3.6,3.1,2.6,2.4,3.0,4.6,4.4,2.9,1.9,4.4,3.9,33.1
7.23,51.2,2,1,3.9,3.6,5.5,3.0,3.2,4.7,2.3,2.9,2.8,2.9,5.1,44.0
5.65,28.2,2,1,4.0,2.7,2.0,1.7,4.5,2.3,3.3,4.1,3.7,3.3,3.8,34.7
